customer_id,rep_id,order_date,product_line,amount,gross_margin_pct,is_self_pay
C1063,R111,2026-04-06,處方藥,99045.0,0.328,1
C1063,R111,2026-06-30,營養補充品,99022.0,0.423,1
C1064,R114,2025-07-19,醫療器材,13328.0,0.197,1
C1064,R114,2026-05-16,營養補充品,8220.0,0.26,0
C1065,R102,2025-09-03,醫療器材,32418.0,0.216,0
C1065,R102,2025-10-21,醫療器材,61619.0,0.363,0
C1065,R102,2025-12-10,醫療器材,46957.0,0.325,0
C1065,R102,2026-01-27,營養補充品,50592.0,0.435,0
C1065,R102,2026-02-07,OTC,45495.0,0.265,0
C1065,R102,2026-03-18,個人護理,58913.0,0.207,0
C1065,R102,2026-05-01,營養補充品,19132.0,0.246,0
C1066,R108,2025-12-26,醫療器材,11550.0,0.366,0
C1066,R108,2026-02-17,醫療器材,17232.0,0.23,1
C1067,R106,2025-03-25,處方藥,28761.0,0.273,1
C1067,R106,2025-04-20,個人護理,82274.0,0.312,0
C1067,R106,2025-06-19,醫療器材,48581.0,0.33,0
C1067,R106,2025-08-11,OTC,58348.0,0.295,0
C1067,R106,2025-10-10,醫療器材,65899.0,0.22,0
C1067,R106,2025-11-07,營養補充品,36981.0,0.399,1
C1067,R106,2026-01-01,營養補充品,47663.0,0.409,1
C1067,R106,2026-01-07,醫療器材,37822.0,0.44,0
C1067,R106,2026-02-10,處方藥,35856.0,0.335,0
C1067,R106,2026-03-13,醫療器材,43755.0,0.354,0
C1067,R106,2026-06-05,處方藥,23655.0,0.187,0
C1067,R106,2026-07-12,醫療器材,64958.0,0.214,0
C1068,R110,2025-04-29,個人護理,17372.0,0.215,1
C1068,R110,2025-07-15,醫療器材,19644.0,0.248,1
C1068,R110,2025-08-29,醫療器材,20901.0,0.285,0
C1068,R110,2026-01-29,OTC,23122.0,0.44,0
C1068,R110,2026-02-11,醫療器材,16978.0,0.24,1
C1068,R110,2026-04-03,醫療器材,8274.0,0.166,0
C1068,R110,2026-05-29,OTC,9761.0,0.449,0
C1068,R110,2026-07-30,營養補充品,12690.0,0.222,1
C1069,R106,2025-04-23,OTC,80893.0,0.373,0
C1069,R106,2025-07-25,處方藥,72017.0,0.346,0
C1069,R106,2025-09-18,個人護理,69260.0,0.387,0
C1069,R106,2026-01-23,醫療器材,60057.0,0.341,0
C1070,R105,2025-02-24,處方藥,12587.0,0.199,0
C1070,R105,2025-04-27,OTC,14567.0,0.374,0
C1070,R105,2025-10-11,OTC,21956.0,0.211,0
C1070,R105,2026-05-28,處方藥,24451.0,0.317,0
C1070,R105,2026-07-23,營養補充品,29962.0,0.305,1
C1071,R117,2025-03-30,處方藥,51216.0,0.306,0
C1071,R117,2025-06-16,醫療器材,93923.0,0.335,1
C1071,R117,2025-07-28,醫療器材,37465.0,0.233,0
C1071,R117,2025-08-10,個人護理,86815.0,0.188,0
C1071,R117,2025-12-28,醫療器材,64543.0,0.177,0
C1071,R117,2026-01-14,營養補充品,120995.0,0.159,1
C1071,R117,2026-02-21,營養補充品,90028.0,0.393,0
C1071,R117,2026-03-04,營養補充品,84068.0,0.307,1
C1071,R117,2026-05-15,處方藥,115804.0,0.362,0
C1071,R117,2026-06-03,個人護理,76607.0,0.443,0
C1072,R108,2025-04-02,OTC,112495.0,0.181,1
C1072,R108,2025-05-25,OTC,101044.0,0.416,0
C1072,R108,2025-12-09,個人護理,146623.0,0.447,0
C1072,R108,2026-03-15,OTC,94719.0,0.318,0
C1072,R108,2026-05-07,個人護理,92016.0,0.225,0
C1072,R108,2026-06-13,處方藥,84048.0,0.404,1
C1073,R103,2025-02-28,醫療器材,159134.0,0.178,1
C1073,R103,2025-04-27,醫療器材,193957.0,0.3,0
C1073,R103,2025-06-12,OTC,99324.0,0.201,1
C1073,R103,2025-09-10,處方藥,199871.0,0.183,1
C1073,R103,2025-11-21,營養補充品,140886.0,0.173,0
C1073,R103,2025-12-10,OTC,157108.0,0.155,0
C1073,R103,2026-01-11,處方藥,121211.0,0.324,0
C1073,R103,2026-04-19,處方藥,229998.0,0.215,0
C1073,R103,2026-05-23,處方藥,238468.0,0.374,1
C1073,R103,2026-06-22,個人護理,180206.0,0.161,0
C1073,R103,2026-07-28,OTC,121380.0,0.25,0
C1074,R108,2025-05-14,OTC,42374.0,0.271,0
C1074,R108,2025-06-30,OTC,62417.0,0.332,0
C1074,R108,2025-09-22,處方藥,37026.0,0.449,0
C1074,R108,2025-11-23,OTC,50054.0,0.389,0
C1074,R108,2026-01-23,營養補充品,30609.0,0.36,0
C1074,R108,2026-05-21,營養補充品,63879.0,0.236,1
C1074,R108,2026-06-21,處方藥,74223.0,0.35,1
C1074,R108,2026-07-17,醫療器材,73609.0,0.319,1
C1075,R113,2025-03-04,OTC,34496.0,0.272,1
C1075,R113,2025-05-12,個人護理,36508.0,0.385,0
C1075,R113,2025-06-24,營養補充品,37900.0,0.218,0
C1075,R113,2025-07-28,OTC,14551.0,0.273,1
C1075,R113,2025-09-03,個人護理,31777.0,0.176,1
C1075,R113,2025-10-03,處方藥,32741.0,0.279,0
C1075,R113,2025-10-26,營養補充品,20964.0,0.434,1
C1075,R113,2025-11-19,個人護理,40163.0,0.333,1
C1075,R113,2025-12-26,個人護理,25449.0,0.299,0
C1075,R113,2026-02-10,營養補充品,33538.0,0.406,0
C1075,R113,2026-03-20,處方藥,48553.0,0.268,1
C1075,R113,2026-04-23,OTC,26200.0,0.432,1
C1075,R113,2026-06-24,醫療器材,38455.0,0.246,0
C1076,R110,2025-04-13,處方藥,4115.0,0.433,1
C1076,R110,2025-07-25,醫療器材,2355.0,0.179,0
C1076,R110,2025-10-07,醫療器材,3780.0,0.339,1
C1076,R110,2025-11-28,OTC,2450.0,0.435,0
C1076,R110,2026-03-10,醫療器材,4133.0,0.42,1
C1076,R110,2026-06-18,處方藥,2719.0,0.37,1
C1077,R107,2025-02-23,處方藥,25110.0,0.32,1
C1077,R107,2026-01-13,處方藥,21990.0,0.218,1
C1077,R107,2026-03-10,處方藥,18673.0,0.213,1
C1077,R107,2026-06-16,營養補充品,6296.0,0.207,1
C1078,R101,2025-03-06,營養補充品,21911.0,0.399,1
C1078,R101,2025-03-22,處方藥,27155.0,0.246,0
C1078,R101,2025-04-28,OTC,22620.0,0.408,0
C1078,R101,2025-06-04,個人護理,33739.0,0.242,0
C1078,R101,2025-08-28,醫療器材,22594.0,0.24,0
C1078,R101,2025-09-25,醫療器材,32278.0,0.411,1
C1078,R101,2025-10-25,醫療器材,18526.0,0.177,1
C1078,R101,2025-11-17,OTC,45659.0,0.399,1
C1078,R101,2026-01-29,處方藥,23505.0,0.291,1
C1078,R101,2026-02-25,個人護理,36857.0,0.435,1
C1078,R101,2026-03-20,處方藥,21757.0,0.206,1
C1078,R101,2026-05-23,OTC,29383.0,0.349,0
C1078,R101,2026-06-30,OTC,34478.0,0.223,0
C1079,R107,2025-04-19,醫療器材,67229.0,0.394,1
C1079,R107,2025-06-15,OTC,72389.0,0.202,0
C1079,R107,2025-07-30,個人護理,35283.0,0.243,0
C1079,R107,2025-08-10,醫療器材,66935.0,0.217,0
C1079,R107,2026-01-26,醫療器材,47337.0,0.45,0
C1079,R107,2026-04-11,OTC,62457.0,0.343,0
C1079,R107,2026-05-13,OTC,74868.0,0.21,0
C1079,R107,2026-06-18,處方藥,61894.0,0.24,1
C1079,R107,2026-07-15,營養補充品,49632.0,0.354,0
C1080,R102,2025-06-17,個人護理,164988.0,0.397,0
C1080,R102,2025-07-15,醫療器材,90482.0,0.2,1
C1080,R102,2025-08-08,處方藥,129996.0,0.322,1
C1080,R102,2025-09-18,處方藥,146658.0,0.216,0
C1080,R102,2025-12-02,處方藥,157028.0,0.302,0
C1080,R102,2026-01-21,個人護理,264873.0,0.414,0
C1080,R102,2026-02-16,處方藥,143840.0,0.342,0
C1080,R102,2026-04-26,個人護理,86858.0,0.266,0
C1080,R102,2026-05-10,營養補充品,139975.0,0.367,1
C1080,R102,2026-06-20,營養補充品,40642.0,0.261,0
C1080,R102,2026-07-05,營養補充品,97956.0,0.309,1
C1081,R105,2025-03-02,處方藥,22999.0,0.28,0
C1081,R105,2025-05-05,醫療器材,22505.0,0.44,0
C1081,R105,2025-05-26,個人護理,24510.0,0.317,1
C1081,R105,2025-06-22,醫療器材,21632.0,0.405,0
C1081,R105,2025-10-02,營養補充品,29557.0,0.445,1
C1081,R105,2025-10-22,處方藥,17009.0,0.151,1
C1081,R105,2026-02-08,醫療器材,25697.0,0.367,1
C1081,R105,2026-04-03,OTC,19004.0,0.364,1
C1081,R105,2026-05-14,營養補充品,21009.0,0.254,0
C1082,R108,2025-03-01,個人護理,15844.0,0.166,0
C1082,R108,2025-04-01,營養補充品,13256.0,0.416,1
C1082,R108,2025-06-24,處方藥,21808.0,0.161,0
C1082,R108,2025-09-10,OTC,22882.0,0.173,0
C1082,R108,2025-10-18,個人護理,17347.0,0.289,0
C1082,R108,2025-12-08,個人護理,12716.0,0.357,0
C1083,R108,2025-04-06,處方藥,164549.0,0.399,1
C1083,R108,2025-04-29,個人護理,186959.0,0.286,0
C1083,R108,2025-06-12,營養補充品,106376.0,0.428,0
C1083,R108,2025-07-30,醫療器材,192514.0,0.214,0
C1083,R108,2025-09-13,營養補充品,163151.0,0.276,1
C1083,R108,2025-11-01,醫療器材,202832.0,0.399,0
C1083,R108,2025-11-18,OTC,284448.0,0.425,0
C1083,R108,2026-01-06,營養補充品,191035.0,0.191,0
C1083,R108,2026-02-27,營養補充品,116131.0,0.412,0
C1083,R108,2026-04-13,處方藥,53059.0,0.394,0
C1083,R108,2026-06-20,個人護理,109916.0,0.336,0
C1084,R108,2025-03-14,處方藥,73036.0,0.448,1
C1084,R108,2025-06-03,醫療器材,73932.0,0.438,0
C1084,R108,2025-09-29,OTC,97937.0,0.158,0
C1084,R108,2025-11-07,醫療器材,79504.0,0.45,0
C1084,R108,2025-12-25,個人護理,80684.0,0.299,0
C1084,R108,2026-02-24,處方藥,95268.0,0.224,1
C1084,R108,2026-06-11,營養補充品,101381.0,0.205,1
C1084,R108,2026-07-06,OTC,95277.0,0.166,1
C1085,R108,2025-02-23,醫療器材,23428.0,0.255,1
C1085,R108,2025-07-15,處方藥,17877.0,0.336,0
C1085,R108,2025-09-01,個人護理,8308.0,0.158,0
C1085,R108,2026-07-13,醫療器材,25727.0,0.413,0
C1086,R111,2025-04-11,醫療器材,25251.0,0.168,0
C1086,R111,2025-11-01,處方藥,30156.0,0.293,0
C1086,R111,2025-11-07,處方藥,29780.0,0.36,0
C1086,R111,2026-07-12,營養補充品,33749.0,0.191,0
C1087,R102,2025-04-28,OTC,22227.0,0.245,0
C1087,R102,2025-06-02,個人護理,21415.0,0.285,1
C1087,R102,2025-08-04,個人護理,22441.0,0.318,0
C1087,R102,2025-09-03,OTC,22394.0,0.155,0
C1087,R102,2025-11-10,OTC,18018.0,0.259,0
C1087,R102,2026-02-04,處方藥,22035.0,0.199,0
C1087,R102,2026-03-24,個人護理,19343.0,0.2,0
C1087,R102,2026-04-16,醫療器材,25293.0,0.434,1
C1087,R102,2026-07-16,OTC,23921.0,0.43,0
C1088,R101,2025-06-13,OTC,7091.0,0.23,0
C1088,R101,2025-07-08,醫療器材,10201.0,0.24,1
C1088,R101,2025-10-10,營養補充品,9268.0,0.405,0
C1088,R101,2026-02-24,營養補充品,7615.0,0.31,0
C1088,R101,2026-04-21,個人護理,1909.0,0.218,0
C1088,R101,2026-06-25,OTC,4700.0,0.153,0
C1089,R103,2025-02-11,營養補充品,3765.0,0.28,1
C1089,R103,2025-05-05,營養補充品,2440.0,0.435,1
C1089,R103,2025-05-08,處方藥,4270.0,0.346,0
C1089,R103,2025-07-13,個人護理,5394.0,0.298,1
C1089,R103,2025-08-27,OTC,6403.0,0.252,0
C1089,R103,2025-11-22,醫療器材,3142.0,0.229,0
C1089,R103,2025-12-12,醫療器材,3415.0,0.175,0
C1089,R103,2026-02-24,處方藥,5299.0,0.409,0
C1089,R103,2026-03-30,OTC,5235.0,0.345,0
C1089,R103,2026-07-27,OTC,1978.0,0.312,1
C1090,R105,2025-02-14,OTC,91815.0,0.156,1
C1090,R105,2025-05-14,醫療器材,50830.0,0.447,0
C1090,R105,2025-07-10,營養補充品,78320.0,0.329,0
C1090,R105,2025-08-20,營養補充品,72407.0,0.24,1
C1090,R105,2025-09-07,營養補充品,80667.0,0.234,0
C1090,R105,2025-11-02,個人護理,75172.0,0.365,0
C1090,R105,2026-04-28,OTC,28308.0,0.199,0
C1090,R105,2026-06-22,個人護理,30296.0,0.174,1
C1091,R102,2025-02-22,個人護理,19951.0,0.411,1
C1091,R102,2025-04-10,OTC,14752.0,0.447,1
C1091,R102,2025-07-18,醫療器材,12202.0,0.289,0
C1091,R102,2025-08-15,個人護理,15477.0,0.443,0
C1091,R102,2025-10-26,個人護理,16603.0,0.333,1
C1091,R102,2026-01-13,個人護理,12398.0,0.152,0
C1091,R102,2026-02-04,醫療器材,22757.0,0.255,0
C1091,R102,2026-05-24,個人護理,18175.0,0.231,0
C1091,R102,2026-07-05,OTC,9193.0,0.331,0
C1092,R117,2025-02-26,處方藥,15767.0,0.217,0
C1092,R117,2025-03-28,個人護理,10605.0,0.428,0
C1092,R117,2025-04-25,營養補充品,13359.0,0.33,1
C1092,R117,2025-06-03,個人護理,13991.0,0.401,0
C1092,R117,2025-06-13,OTC,11390.0,0.367,0
C1092,R117,2025-08-13,OTC,11907.0,0.388,1
C1092,R117,2025-10-02,個人護理,11410.0,0.306,0
C1092,R117,2026-01-04,營養補充品,8782.0,0.253,1
C1093,R102,2025-03-05,營養補充品,106087.0,0.317,0
C1093,R102,2025-03-29,處方藥,115586.0,0.346,1
C1093,R102,2025-04-11,醫療器材,106119.0,0.238,0
C1093,R102,2025-10-11,營養補充品,103277.0,0.171,1
C1093,R102,2025-11-26,處方藥,90547.0,0.365,0
C1093,R102,2025-12-10,營養補充品,66741.0,0.363,1
C1093,R102,2026-02-21,個人護理,96719.0,0.258,0
C1093,R102,2026-03-24,醫療器材,85911.0,0.164,1
C1093,R102,2026-04-18,營養補充品,95868.0,0.218,0
C1093,R102,2026-05-26,OTC,136440.0,0.402,1
C1093,R102,2026-06-24,醫療器材,135791.0,0.159,0
C1093,R102,2026-07-02,營養補充品,102583.0,0.24,0
C1094,R117,2025-02-14,個人護理,37379.0,0.154,1
C1094,R117,2025-04-24,營養補充品,31315.0,0.377,0
C1094,R117,2025-06-24,個人護理,45575.0,0.271,0
C1094,R117,2025-09-25,個人護理,38167.0,0.173,0
C1094,R117,2025-10-19,營養補充品,32788.0,0.252,0
C1094,R117,2026-01-26,處方藥,17058.0,0.191,0
C1094,R117,2026-05-31,個人護理,23550.0,0.266,1
C1095,R109,2025-04-30,個人護理,4770.0,0.295,0
C1095,R109,2025-05-11,處方藥,8323.0,0.332,1
C1095,R109,2025-09-18,處方藥,6989.0,0.253,0
C1095,R109,2025-11-23,處方藥,4038.0,0.335,1
C1095,R109,2025-12-21,營養補充品,6662.0,0.207,0
C1095,R109,2026-01-17,個人護理,4787.0,0.4,0
C1095,R109,2026-05-19,OTC,3158.0,0.366,0
C1096,R108,2025-02-16,OTC,35897.0,0.252,1
C1096,R108,2025-04-29,醫療器材,31730.0,0.262,0
C1096,R108,2025-05-23,處方藥,13348.0,0.239,0
C1096,R108,2025-06-14,處方藥,30430.0,0.274,0
C1096,R108,2025-07-12,處方藥,18042.0,0.186,0
C1096,R108,2025-08-12,OTC,18932.0,0.155,1
C1096,R108,2026-01-17,醫療器材,30613.0,0.385,0
C1096,R108,2026-04-22,OTC,26926.0,0.385,0
C1096,R108,2026-05-18,醫療器材,40991.0,0.24,0
C1096,R108,2026-06-16,營養補充品,37609.0,0.423,0
C1096,R108,2026-07-05,營養補充品,19515.0,0.364,0
C1097,R108,2025-03-25,個人護理,21312.0,0.21,1
C1097,R108,2025-07-04,OTC,17439.0,0.281,0
C1097,R108,2025-07-28,個人護理,13804.0,0.205,1
C1097,R108,2026-04-11,OTC,29321.0,0.224,0
C1098,R102,2025-03-02,OTC,70581.0,0.161,0
C1098,R102,2025-06-27,OTC,66483.0,0.276,1
C1098,R102,2025-07-20,醫療器材,65676.0,0.251,0
C1098,R102,2025-09-20,OTC,47639.0,0.189,0
C1098,R102,2026-02-26,個人護理,71609.0,0.3,1
C1098,R102,2026-05-09,個人護理,44544.0,0.414,0
C1098,R102,2026-07-30,OTC,46484.0,0.295,0
C1099,R111,2025-05-09,處方藥,10437.0,0.364,0
C1099,R111,2025-06-09,醫療器材,8947.0,0.168,0
C1099,R111,2025-08-29,個人護理,12889.0,0.159,1
C1099,R111,2025-11-10,OTC,12333.0,0.21,1
C1099,R111,2026-06-25,營養補充品,14739.0,0.297,1
C1100,R108,2025-03-30,營養補充品,14928.0,0.291,1
C1100,R108,2025-04-27,醫療器材,14277.0,0.413,1
C1100,R108,2025-05-16,個人護理,17582.0,0.423,0
C1100,R108,2025-07-04,營養補充品,19174.0,0.241,0
C1100,R108,2025-08-02,醫療器材,10054.0,0.368,1
C1100,R108,2025-09-17,OTC,16409.0,0.342,0
C1100,R108,2025-10-23,醫療器材,20494.0,0.357,0
C1100,R108,2025-12-21,處方藥,15616.0,0.223,1
C1100,R108,2026-03-21,處方藥,9946.0,0.244,0
C1100,R108,2026-04-06,OTC,6000.0,0.212,1
C1100,R108,2026-05-29,醫療器材,13802.0,0.343,1
C1101,R105,2025-02-12,營養補充品,109814.0,0.404,0
C1101,R105,2025-03-28,處方藥,140688.0,0.173,0
C1101,R105,2025-05-26,醫療器材,230711.0,0.176,0
C1101,R105,2025-06-15,處方藥,165266.0,0.444,1
C1101,R105,2025-08-22,營養補充品,122056.0,0.267,0
C1101,R105,2025-10-13,個人護理,93131.0,0.237,1
C1101,R105,2025-11-10,個人護理,120352.0,0.396,1
C1101,R105,2026-03-27,OTC,137591.0,0.295,0
C1101,R105,2026-04-22,營養補充品,144476.0,0.151,0
C1101,R105,2026-05-21,營養補充品,144591.0,0.281,0
C1101,R105,2026-07-26,營養補充品,81594.0,0.259,0
C1102,R102,2025-11-10,營養補充品,9773.0,0.163,1
C1102,R102,2025-12-25,個人護理,19190.0,0.296,1
C1102,R102,2026-01-11,醫療器材,14058.0,0.256,1
C1102,R102,2026-02-21,處方藥,15748.0,0.153,0
C1103,R105,2025-03-09,醫療器材,28524.0,0.395,1
C1103,R105,2026-01-29,營養補充品,28171.0,0.409,0
C1103,R105,2026-02-22,OTC,22636.0,0.433,1
C1103,R105,2026-04-16,醫療器材,24764.0,0.427,1
C1103,R105,2026-05-30,處方藥,44754.0,0.184,1
C1103,R105,2026-06-05,個人護理,26848.0,0.248,1
C1104,R114,2025-04-16,醫療器材,5800.0,0.45,1
C1104,R114,2025-05-14,醫療器材,5366.0,0.16,1
C1104,R114,2025-08-29,OTC,6788.0,0.177,1
C1104,R114,2025-11-29,醫療器材,4501.0,0.224,0
C1104,R114,2026-01-01,處方藥,6613.0,0.395,1
C1104,R114,2026-03-07,OTC,6628.0,0.216,0
C1105,R108,2025-05-05,營養補充品,49936.0,0.359,0
C1105,R108,2025-07-18,OTC,85765.0,0.199,1
C1105,R108,2025-09-28,醫療器材,58249.0,0.436,0
C1105,R108,2026-01-03,個人護理,76225.0,0.337,1
C1105,R108,2026-02-07,醫療器材,86970.0,0.387,0
C1105,R108,2026-04-13,營養補充品,79662.0,0.415,0
C1105,R108,2026-06-26,營養補充品,40431.0,0.447,0
C1106,R115,2025-03-01,營養補充品,11760.0,0.258,1
C1106,R115,2025-06-11,OTC,28582.0,0.328,1
C1106,R115,2025-09-20,處方藥,24995.0,0.341,0
C1106,R115,2025-11-22,營養補充品,28217.0,0.237,1
C1106,R115,2026-05-18,醫療器材,18828.0,0.403,0
C1106,R115,2026-07-20,醫療器材,17667.0,0.297,0
C1107,R105,2025-04-29,營養補充品,30003.0,0.305,0
C1107,R105,2025-08-29,個人護理,60369.0,0.347,0
C1107,R105,2025-09-27,OTC,44594.0,0.308,0
C1107,R105,2025-11-27,OTC,64212.0,0.229,0
C1107,R105,2025-12-24,處方藥,62078.0,0.198,0
C1107,R105,2026-01-21,處方藥,67935.0,0.163,1
C1107,R105,2026-03-27,醫療器材,37281.0,0.259,0
C1107,R105,2026-04-05,營養補充品,20795.0,0.389,0
C1108,R109,2025-02-11,個人護理,6200.0,0.169,1
C1108,R109,2025-03-09,處方藥,10223.0,0.449,1
C1108,R109,2026-01-28,OTC,6509.0,0.222,0
C1109,R107,2025-04-25,OTC,4246.0,0.381,0
C1109,R107,2025-06-22,醫療器材,2807.0,0.184,0
C1109,R107,2025-11-08,處方藥,3102.0,0.262,0
C1109,R107,2026-03-15,醫療器材,3013.0,0.413,1
C1109,R107,2026-06-12,醫療器材,1028.0,0.154,1
C1110,R107,2025-02-17,個人護理,37988.0,0.184,0
C1110,R107,2025-03-21,個人護理,35448.0,0.443,0
C1110,R107,2025-04-13,醫療器材,29385.0,0.201,0
C1110,R107,2025-10-01,個人護理,30380.0,0.441,0
C1110,R107,2025-10-12,處方藥,31545.0,0.427,0
C1110,R107,2025-11-16,個人護理,33044.0,0.403,0
C1110,R107,2026-01-25,OTC,21607.0,0.406,0
C1110,R107,2026-03-19,營養補充品,34546.0,0.311,1
C1110,R107,2026-05-26,醫療器材,42524.0,0.174,0
C1110,R107,2026-06-13,營養補充品,25270.0,0.306,0
C1110,R107,2026-07-24,營養補充品,33777.0,0.216,0
C1111,R102,2025-03-14,醫療器材,7284.0,0.301,0
C1111,R102,2025-06-04,OTC,14211.0,0.402,1
C1111,R102,2025-08-09,處方藥,15634.0,0.313,1
C1111,R102,2025-10-20,個人護理,18808.0,0.44,0
C1112,R110,2025-07-05,處方藥,23665.0,0.286,0
C1112,R110,2025-07-30,處方藥,24696.0,0.366,0
C1112,R110,2025-09-14,營養補充品,31933.0,0.167,0
C1112,R110,2025-11-02,醫療器材,26438.0,0.272,0
C1112,R110,2026-02-13,OTC,14128.0,0.298,1
C1112,R110,2026-06-16,醫療器材,38805.0,0.429,0
C1113,R105,2025-02-11,營養補充品,72718.0,0.188,0
C1113,R105,2025-05-04,個人護理,69186.0,0.424,1
C1113,R105,2025-05-28,營養補充品,68024.0,0.261,1
C1113,R105,2025-07-23,個人護理,86073.0,0.268,0
C1113,R105,2025-09-22,營養補充品,75315.0,0.397,1
C1113,R105,2026-02-03,OTC,30887.0,0.209,0
C1113,R105,2026-05-20,OTC,22843.0,0.199,1
C1113,R105,2026-07-25,OTC,28381.0,0.288,0
C1114,R105,2025-03-13,處方藥,2925.0,0.411,0
C1114,R105,2025-04-16,OTC,8653.0,0.397,0
C1114,R105,2025-07-19,營養補充品,5189.0,0.378,0
C1114,R105,2025-10-19,處方藥,7629.0,0.419,0
C1114,R105,2025-12-31,醫療器材,4524.0,0.272,0
C1114,R105,2026-01-15,個人護理,5427.0,0.365,1
C1114,R105,2026-05-25,OTC,6591.0,0.257,1
C1115,R108,2025-02-28,營養補充品,55902.0,0.185,0
C1115,R108,2025-06-14,醫療器材,69878.0,0.367,1
C1115,R108,2025-09-03,醫療器材,116511.0,0.383,1
C1115,R108,2025-09-19,OTC,106624.0,0.23,0
C1115,R108,2025-10-21,營養補充品,138449.0,0.33,0
C1115,R108,2025-11-21,個人護理,164780.0,0.366,1
C1115,R108,2025-12-13,處方藥,126752.0,0.21,0
C1115,R108,2026-01-03,醫療器材,154756.0,0.309,1
C1115,R108,2026-02-15,處方藥,183870.0,0.305,0
C1115,R108,2026-03-18,OTC,155039.0,0.221,0
C1116,R100,2025-06-10,處方藥,12429.0,0.357,0
C1116,R100,2025-08-11,OTC,6500.0,0.346,0
C1116,R100,2025-10-01,醫療器材,9955.0,0.184,0
C1116,R100,2025-11-26,營養補充品,10947.0,0.369,1
C1116,R100,2026-02-04,營養補充品,8700.0,0.238,0
C1116,R100,2026-06-26,個人護理,14481.0,0.24,0
C1117,R111,2026-02-10,醫療器材,42092.0,0.203,0
C1117,R111,2026-04-07,個人護理,52953.0,0.394,1
C1117,R111,2026-06-08,OTC,42400.0,0.236,1
C1118,R101,2025-02-12,個人護理,15637.0,0.238,0
C1118,R101,2025-04-06,OTC,15616.0,0.432,0
C1118,R101,2025-07-03,醫療器材,7555.0,0.401,1
C1118,R101,2025-07-26,處方藥,10183.0,0.234,0
C1118,R101,2025-09-16,處方藥,12555.0,0.279,0
C1118,R101,2026-06-24,醫療器材,4382.0,0.407,0
C1119,R113,2025-03-21,處方藥,11552.0,0.414,0
C1119,R113,2025-04-14,處方藥,11636.0,0.256,1
C1119,R113,2025-05-26,個人護理,7269.0,0.306,0
C1119,R113,2025-07-11,個人護理,17178.0,0.361,0
C1119,R113,2025-08-30,個人護理,15912.0,0.218,1
C1119,R113,2025-10-26,個人護理,11475.0,0.379,0
C1119,R113,2026-03-21,OTC,13422.0,0.238,0
C1119,R113,2026-04-24,OTC,7897.0,0.331,0
C1119,R113,2026-05-17,處方藥,10194.0,0.189,0
C1120,R108,2025-06-25,營養補充品,11043.0,0.267,1
C1120,R108,2025-12-04,營養補充品,12370.0,0.293,0
C1120,R108,2026-02-13,營養補充品,9333.0,0.395,0
C1120,R108,2026-04-11,OTC,4851.0,0.312,0
C1120,R108,2026-07-25,個人護理,6397.0,0.268,0
C1121,R112,2025-02-17,個人護理,55257.0,0.323,0
C1121,R112,2025-05-13,營養補充品,57585.0,0.34,0
C1121,R112,2025-06-26,營養補充品,64051.0,0.346,0
C1121,R112,2025-08-03,營養補充品,43023.0,0.31,1
C1121,R112,2025-08-13,個人護理,59991.0,0.295,0
C1121,R112,2025-09-21,營養補充品,39534.0,0.258,0
C1121,R112,2025-12-14,營養補充品,65946.0,0.367,0
C1121,R112,2026-02-08,OTC,55892.0,0.255,0
C1121,R112,2026-04-22,處方藥,78774.0,0.439,0
C1121,R112,2026-05-29,營養補充品,68688.0,0.195,1
C1122,R101,2025-03-10,個人護理,90127.0,0.249,0
C1122,R101,2025-05-12,醫療器材,107523.0,0.391,0
C1122,R101,2025-06-28,營養補充品,73206.0,0.422,1
C1122,R101,2025-09-06,處方藥,90048.0,0.356,1
C1122,R101,2025-10-21,OTC,90815.0,0.276,0
C1122,R101,2025-11-04,個人護理,64311.0,0.284,1
C1122,R101,2025-12-30,個人護理,87334.0,0.384,0
C1122,R101,2026-01-03,個人護理,60810.0,0.387,0
C1122,R101,2026-04-21,處方藥,54576.0,0.384,0
C1122,R101,2026-05-18,OTC,83291.0,0.181,0
C1122,R101,2026-06-26,營養補充品,125171.0,0.422,1
C1122,R101,2026-07-15,個人護理,89635.0,0.285,1
C1123,R100,2025-04-28,營養補充品,31870.0,0.22,0
C1123,R100,2025-08-07,個人護理,29374.0,0.25,0
C1123,R100,2025-09-15,個人護理,46191.0,0.368,0
C1123,R100,2025-10-26,處方藥,46229.0,0.358,0
C1123,R100,2025-12-26,OTC,34365.0,0.155,0
C1123,R100,2026-01-11,醫療器材,35612.0,0.232,0
C1123,R100,2026-03-26,營養補充品,34856.0,0.439,0
C1123,R100,2026-04-09,營養補充品,25665.0,0.395,1
C1123,R100,2026-07-28,個人護理,39323.0,0.202,0
C1124,R104,2025-03-31,處方藥,27468.0,0.41,0
C1124,R104,2025-07-13,醫療器材,28780.0,0.305,0
C1124,R104,2025-10-17,處方藥,19345.0,0.342,0
C1124,R104,2026-01-22,醫療器材,15875.0,0.254,1
C1124,R104,2026-04-25,個人護理,21562.0,0.311,0
C1124,R104,2026-05-19,OTC,19067.0,0.242,0
C1124,R104,2026-06-13,處方藥,14003.0,0.267,0
C1125,R102,2025-02-17,個人護理,26787.0,0.167,0
C1125,R102,2025-03-11,醫療器材,18764.0,0.221,0
C1125,R102,2025-08-21,OTC,29916.0,0.411,1
C1125,R102,2025-10-29,營養補充品,20241.0,0.276,1
