customer_id,customer_name,region,rep_id,channel,tier,base_monthly_value,onboard_date,competitor_pressure,lat,lon
C1226,台灣迪奧汽車有限公司,桃園,L112,藥局,C,15364.201843683091,2025-12-02,1,24.98771558588805,121.2620442248234
C1227,家宜家居（KIEA）,台中,L116,藥局,C,22119.18329809406,2026-04-11,0,24.182456918279257,120.80475182598505
C1228,愛味之股份有限公司,花東,L111,診所,B,63707.77319971235,2026-01-19,1,23.692388455197356,121.09024960961341
C1229,榮長海運股份有限公司,台南,L102,藥妝通路,C,9580.75317166349,2026-04-07,1,22.955022598613688,120.22371773378904
C1230,麥當當股份有限公司,桃園,L117,藥妝通路,C,12595.001298280318,2025-02-20,0,25.008400988976646,121.36607518348784
C1231,台灣電信有限公司,高雄,L114,藥妝通路,A,126162.01671936097,2025-04-15,0,22.614443503446733,120.19061977933278
C1232,創群光電（奇原美電子）資訊有限公司,花東,L111,醫院,A,128392.8299516413,2022-07-14,0,23.810971349513366,121.1116077324183
C1233,台灣迪奧汽車股份有限公司,花東,L105,藥局,B,32621.930329335457,2023-09-13,1,23.834445826913367,121.20266038015755
C1234,鐵台有限公司,台中,L110,診所,A,167345.70703982265,2026-02-27,1,24.10269989582509,120.64315596541597
C1235,華福大飯店有限公司,台北,L106,醫院,C,12377.372469961248,2023-04-14,0,25.033802548762953,121.64286174331104
C1236,律理法律股份有限公司,台北,L106,藥局,A,137317.85234875648,2023-09-20,0,25.05729893913548,121.69946317477186
C1237,大八電視股份有限公司,新北,L108,藥局,B,41801.43368041435,2024-12-24,0,24.883731544482618,121.55099623385648
C1238,聯燁鋼鐵有限公司,台南,L102,藥局,C,3189.579656942545,2026-03-26,1,23.165746153521937,120.27707153284214
C1239,聯燁鋼鐵股份有限公司,桃園,L113,醫院,C,3240.5638644346022,2024-01-27,1,24.98301804297064,121.25949381541986
C1240,雄豹旅遊有限公司,台中,L103,藥局,C,22635.912885491918,2023-03-30,0,24.1567048678207,120.69303941537632
C1241,台灣地土銀行,花東,L105,藥妝通路,C,14823.626613787485,2024-07-01,0,23.764963829719903,121.12113272266704
C1242,天上雜誌有限公司,台北,L100,藥妝通路,A,103757.68957002886,2022-11-14,1,25.063266678859748,121.52345868881376
C1243,華中郵政,高雄,L114,藥局,C,10094.19300879911,2023-09-02,1,22.530771597443803,120.34151332059541
C1244,台灣印無品良股份有限公司,桃園,L107,藥局,C,14867.630690616568,2024-07-09,0,24.967085398975218,121.29000214661437
C1245,台灣雅萊（Y'ORÉAL）資訊有限公司,高雄,L113,藥局,C,20385.34941856757,2023-12-16,0,22.575343606970065,120.20255022205716
C1246,遊戲葡萄數位科技,台北,L106,藥局,C,16030.048909776897,2025-07-18,1,25.099598178586344,121.64680578944784
C1247,碁宏資訊有限公司,花東,L111,診所,B,64782.61820319361,2024-12-19,0,23.70385620750411,121.21242735635384
C1248,發聯科技資訊有限公司,新北,L108,藥妝通路,C,10442.721541265208,2023-03-16,0,25.002342857155984,121.40531930395792
C1249,王鼎餐飲集團有限公司,桃園,L110,藥局,C,23312.65918567333,2022-12-08,0,24.93530287361922,121.34538155050478
C1250,明陽海運有限公司,台北,L109,藥局,A,161961.79477387975,2025-04-29,0,25.065467850293082,121.51574494555592
C1251,品王餐飲有限公司,高雄,L101,藥局,B,31569.66397607852,2025-07-02,1,22.61802335448281,120.23006719078414
C1252,台灣BIM,台中,L116,診所,B,45245.129904813846,2022-10-28,0,24.167364788197116,120.70865014440113
C1253,都亞緻麗,台中,L116,藥局,C,3362.6084131154544,2022-08-23,0,24.160746424918194,120.67145051520004
C1254,國中鋼鐵,高雄,L112,藥局,C,8496.173931813886,2024-05-04,0,22.6762189643303,120.259293983224
C1255,台灣印無品良有限公司,台北,L109,診所,C,23900.038952632574,2025-04-18,0,25.066184607221516,121.5803348159205
C1256,輝燁企業,桃園,L104,醫院,C,14364.63910654627,2024-01-15,0,24.95751235130646,121.40340605842513
C1257,秀威影城股份有限公司,台中,L104,藥妝通路,A,146910.01961916592,2024-04-08,0,24.134785332605432,120.78053762756228
C1258,鐵台股份有限公司,台南,L107,藥妝通路,A,180343.97011493304,2026-05-28,0,23.064641115787506,120.19448099598644
C1259,全味食品工業有限公司,台北,L100,診所,C,5737.028551983525,2025-04-03,1,24.935684492390187,121.60226640737355
C1260,華晶國際酒店有限公司,台中,L116,藥妝通路,B,50121.00790946995,2026-04-18,0,24.26893838192655,120.56950143507727
C1261,神漢名店百貨有限公司,花東,L111,診所,C,20003.69191608687,2025-05-08,0,23.748174085446458,121.23050037067934
C1262,華中郵政,台南,L107,藥妝通路,C,23500.134397496942,2024-03-02,0,23.026070968657486,120.11842298186497
C1263,達友光電股份有限公司,高雄,L101,診所,A,139587.7876576625,2024-05-13,0,22.56947348876594,120.37737827343017
C1264,律理法律有限公司,桃園,L104,診所,C,21984.380249006226,2025-04-09,1,25.078209719718117,121.3195647703856
C1265,雄豹旅遊股份有限公司,高雄,L101,藥局,C,19380.754709396737,2024-08-19,1,22.644513467097557,120.18657321591027
C1266,台灣地土銀行股份有限公司,台南,L107,診所,C,8411.582400193645,2024-06-25,1,22.987910094776115,120.27663036797728
C1267,台灣力電資訊有限公司,台北,L109,藥局,C,13381.375673448767,2024-02-15,0,25.088822671457375,121.51912619002591
C1268,台灣BIM股份有限公司,台南,L107,診所,C,15819.014158076692,2025-04-18,1,23.08767216917754,120.17799240924379
C1269,華中航空股份有限公司,高雄,L101,藥局,C,24712.78078648568,2022-12-21,0,22.699745501698676,120.28164743609847
C1270,遠西百貨股份有限公司,新北,L108,診所,C,11533.008551817651,2023-03-21,0,25.103723521761864,121.4534147112514
C1271,共公電視股份有限公司,桃園,L104,診所,C,8492.748336544184,2025-11-14,1,24.943991453676418,121.29975761815363
C1272,AYHOO!摩奇股份有限公司,台中,L116,醫院,C,10816.193870161092,2024-10-20,0,24.061971073946424,120.64824634103206
C1273,見遠雜誌有限公司,桃園,L102,診所,C,15210.93027115605,2025-02-06,0,25.022711893888662,121.28662297067392
C1274,碩華電腦資訊有限公司,台北,L109,藥局,C,6849.51242472474,2023-05-28,0,24.991593067530886,121.47626765042867
C1275,AYHOO!摩奇,高雄,L101,藥局,A,107035.68065388,2026-02-06,1,22.60535699286123,120.38534818290177
C1276,台灣地土銀行有限公司,台中,L110,藥局,C,5211.484031167585,2025-03-05,0,24.21886855012713,120.68625187612528
C1277,聯燁鋼鐵資訊有限公司,台北,L109,藥局,C,22523.3037590082,2026-03-24,1,24.96458758860093,121.55691583975047
C1278,遠西百貨有限公司,台中,L110,診所,A,94033.66797070499,2025-01-12,0,24.158478800846805,120.6384772898816
C1279,台北眾大捷運資訊有限公司,台南,L107,藥妝通路,B,29132.667436270796,2022-07-10,1,22.971959617668723,120.22546165637914
C1280,塑台石化股份有限公司,高雄,L112,藥局,C,4348.6894470157295,2024-01-26,0,22.52071794166923,120.36257065505988
C1281,美奧廣告,台南,L107,診所,B,73028.19649946345,2026-04-06,0,22.902555690792912,120.23383251164853
C1282,塑台石化資訊有限公司,高雄,L113,診所,C,4189.194855609182,2022-08-26,1,22.59528882845903,120.35474763905162
C1283,華聯電子資訊有限公司,新北,L108,藥局,C,13181.57663196927,2023-02-28,0,25.002240268689228,121.45297415375266
C1284,鮮爭股份有限公司,新北,L108,診所,B,68281.7624696668,2024-09-09,0,24.97723585425157,121.49286512595735
C1285,台灣酒菸,花東,L105,醫院,C,12489.002193347409,2023-03-17,0,23.691287802038893,121.09725222383703
C1286,秀威影城有限公司,台中,L110,診所,C,14556.229598599031,2025-03-02,0,24.132123158119253,120.7317882692435
C1287,台灣士賓有限公司,高雄,L113,藥局,C,13070.1741063017,2026-05-04,0,22.593113424483303,120.26334014038846
C1288,古太可口可樂資訊有限公司,台北,L106,診所,C,5058.4604833936155,2024-04-02,0,25.08359045860136,121.47295593022415
C1289,台灣迪奧汽車,桃園,L100,藥妝通路,A,95223.04975540601,2023-12-26,0,25.14323562034368,121.24608645673081
C1290,橋子王生技股份有限公司,桃園,L117,診所,C,23487.353226548177,2025-10-31,1,24.998123972588765,121.29092755583443
C1291,塑台石化,桃園,L117,醫院,C,6282.052045499664,2024-04-25,0,25.052159043017642,121.29169218262805
C1292,塑台石化股份有限公司,高雄,L112,藥妝通路,A,165063.4494128975,2025-10-14,0,22.57391258042217,120.21328163418109
C1293,榮長海運,新北,L108,藥局,B,57686.19354076013,2024-03-14,1,25.051234545211237,121.35218715495247
C1294,麥當當資訊有限公司,台南,L107,醫院,B,79264.42546387305,2023-03-17,0,23.023484510132423,120.24533481151416
C1295,光新三越百貨資訊有限公司,桃園,L102,藥局,C,20087.150879684385,2025-11-01,1,24.973653447939615,121.2519464961002
C1296,興復航空運輸股份有限公司,桃園,L112,醫院,B,68849.42057497252,2026-01-08,0,24.998317060171907,121.2492319988256
C1297,一統星巴克,新北,L108,診所,B,35082.498902824715,2023-11-08,0,25.085455353367408,121.46400223745198
C1298,明陽海運股份有限公司,桃園,L114,藥局,C,16499.31957103233,2025-04-28,0,25.088155217312725,121.41085725732539
C1299,華中郵政有限公司,高雄,L112,醫院,C,20399.032878991886,2023-03-07,0,22.675343147300183,120.31800918375986
C1300,台灣鐵高,台北,L106,藥局,B,30394.390490001286,2024-01-29,0,24.9269822861122,121.65069761868493
C1301,品王餐飲資訊有限公司,桃園,L113,藥局,A,89540.66757108443,2022-11-30,1,25.089602836879177,121.32634804545424
C1302,國中鋼鐵,花東,L111,藥妝通路,A,119139.51704042792,2023-06-30,0,23.63671294330888,121.17627339371556
C1303,丹味企業,桃園,L102,診所,C,20377.931598182928,2026-03-02,0,24.89760303995494,121.3855943730365
C1304,台灣軟微有限公司,台北,L109,藥局,A,102117.20025078289,2022-10-11,1,25.052079921664845,121.51834448946508
C1305,台灣電信股份有限公司,桃園,L111,藥妝通路,B,30364.958872514046,2023-05-02,0,24.966775644487928,121.31363208024736
C1306,邦富人壽保險有限公司,高雄,L112,診所,C,22421.805307180763,2024-12-11,0,22.58131228994814,120.22879682901866
C1307,美奧廣告有限公司,新北,L108,診所,A,195681.64428317564,2022-12-29,1,24.98914871696343,121.34437903941549
C1308,星燦國際旅行社,高雄,L101,診所,B,61262.280775404906,2023-06-03,0,22.593297218481393,120.26354230417208
C1309,台灣地土銀行,台南,L107,藥妝通路,C,24220.78649759885,2024-08-01,0,22.953968244137766,120.21677542056591
C1310,台灣力電有限公司,台中,L110,診所,C,19738.454487066556,2023-11-23,0,24.073929556158426,120.69502772057628
C1311,衣優庫（Nuiqlo）資訊有限公司,新北,L108,診所,C,18645.581560271465,2023-10-31,0,25.009758289603994,121.4094117606391
C1312,台灣生資堂資訊有限公司,高雄,L114,診所,B,43280.742426989054,2024-08-17,0,22.571245656151124,120.24718793320542
C1313,台灣BIM,新北,L108,藥局,C,5162.9650047690175,2026-04-02,1,25.028854282474953,121.61110854456334
C1314,麥當當有限公司,台北,L109,藥局,B,34516.31567388133,2026-03-03,1,25.04546503585685,121.47113413544577
C1315,橋子王生技,台北,L100,藥妝通路,B,57919.06689737964,2025-12-06,0,24.96647182150372,121.5791676218675
C1316,瑞輝大藥廠股份有限公司,台南,L107,藥妝通路,B,78040.185458172,2023-08-08,0,22.959796296778304,120.28324261801518
C1317,天上雜誌有限公司,台北,L100,醫院,C,18636.75377048245,2022-07-16,0,25.00166569122745,121.61227087231342
C1318,一統企業股份有限公司,新北,L108,診所,A,140868.10130729846,2024-06-25,0,25.0310071965891,121.53572894498987
C1319,華聯電子資訊有限公司,花東,L111,藥妝通路,A,114598.22813725624,2024-03-28,0,23.717812940698174,121.15553079839509
C1320,丹味企業資訊有限公司,新北,L108,醫院,B,66882.92613009433,2022-10-21,0,25.05700506111716,121.42261911431567
C1321,華聯電子股份有限公司,台中,L103,醫院,A,91442.41438194324,2023-04-21,0,24.136345258205896,120.85550574490664
C1322,台灣軟微,台北,L109,診所,B,69652.85842531722,2023-09-05,0,25.04922912316661,121.51086013832918
C1323,聯燁鋼鐵資訊有限公司,台北,L106,藥局,B,31166.773990981386,2026-01-10,0,25.02990592963143,121.59820002195698
C1324,共公電視有限公司,新北,L108,診所,B,74403.7744847979,2022-10-18,0,24.945596668724104,121.52665256933149
C1325,台灣台油有限公司,桃園,L106,藥局,C,15166.286139576929,2025-05-08,0,25.016401397942918,121.24177669072779
C1326,麥當當股份有限公司,台北,L100,診所,C,18314.55986748628,2026-02-19,0,24.95127695014884,121.48007689403158
C1327,台日積體電路資訊有限公司,台中,L103,藥局,C,16084.775076452283,2023-11-22,0,24.122603896578173,120.63917981854848
C1328,心安食品服務（斯摩漢堡）股份有限公司,新北,L108,藥局,B,61555.21050094205,2025-05-02,0,24.983999267728098,121.46527236400689
C1329,台灣軟微資訊有限公司,台中,L103,診所,A,132004.869975129,2024-02-20,0,24.207810038172966,120.75921908603358
C1330,冠智科技有限公司,台南,L102,藥局,B,76838.00948258938,2025-05-30,1,22.921819494551514,120.26393511727169
C1331,創群光電（奇原美電子）股份有限公司,高雄,L115,醫院,C,23611.943880498915,2024-04-07,0,22.671776906019105,120.35594957613283
C1332,中台信託商業銀行有限公司,台北,L100,診所,A,117346.77310450686,2023-08-18,1,24.952007955262257,121.6177409207977
C1333,信永藥品資訊有限公司,高雄,L115,藥局,C,9049.359224416563,2026-04-26,0,22.725958102614022,120.24880611054901
C1334,台灣人銀行股份有限公司,桃園,L106,藥妝通路,B,43707.64245286636,2025-10-19,0,24.99126424797091,121.28221746284443
C1335,榮長航空,台中,L116,藥局,C,5554.184773834244,2026-04-08,0,24.021102961187204,120.62762107902306
C1336,家宜家居（KIEA）有限公司,高雄,L113,藥局,C,10616.718017944015,2024-02-11,0,22.69169546990735,120.27703198127175
C1337,衣優庫（Nuiqlo）股份有限公司,台中,L110,藥局,A,132925.0255610472,2023-01-18,0,24.144044616717526,120.64711706125803
C1338,麥當當資訊有限公司,台南,L107,藥妝通路,B,40770.91455385699,2022-10-13,0,23.0419409044593,120.16646204134472
C1339,遊戲葡萄數位科技資訊有限公司,台北,L117,藥妝通路,B,32605.78508217589,2022-07-31,0,24.992800294187308,121.63351648389919
C1340,輝燁企業,台中,L116,診所,C,21357.30054732544,2024-05-10,1,24.15154820814269,120.63316889870916
C1341,品誠股份有限公司,台北,L106,診所,C,5947.498823038168,2024-05-27,0,25.062279482248275,121.50066256877707
C1342,月日光半導體有限公司,台中,L104,藥局,A,182034.0422186461,2023-10-28,0,24.158355467015415,120.70595827317656
C1343,台灣電信有限公司,台南,L107,藥妝通路,C,15267.16900476001,2022-07-16,0,23.075290992881236,120.19553510642174
C1344,麥當當有限公司,台北,L117,診所,A,151548.72914575198,2026-04-05,0,25.03480039231186,121.5484102002668
C1345,都亞緻麗資訊有限公司,桃園,L100,藥局,B,63053.3812816822,2026-06-01,0,25.03111271583477,121.2842467448473
C1346,台灣力電有限公司,台南,L102,藥妝通路,A,175021.67477492886,2026-05-24,0,22.99829462244795,120.19696291124069
C1347,美奧廣告有限公司,花東,L105,診所,B,49156.66985788125,2024-03-29,0,23.64356724262515,121.12878628216622
C1348,國中鋼鐵,台南,L107,藥妝通路,C,18515.281293420434,2023-02-11,0,23.042279711938274,120.3272672737138
C1349,月日光半導體股份有限公司,高雄,L114,藥局,C,16420.539185788068,2025-11-29,1,22.560949889070876,120.3053319548498
C1350,達廣電腦資訊有限公司,新北,L108,診所,C,3014.130681397222,2023-11-17,0,24.958193547197514,121.63166684719597
C1351,全味食品工業股份有限公司,台中,L116,藥局,B,63899.695680743745,2022-08-04,1,24.15412930437036,120.59684476166947
C1352,德汎資訊有限公司,高雄,L101,藥局,C,5412.429782217362,2024-12-01,0,22.604893422019032,120.36776037749017
C1353,明陽海運資訊有限公司,花東,L105,藥局,B,25907.019243770745,2025-10-09,0,23.741073522367987,121.23210795005285
C1354,海鴻精密有限公司,台南,L107,診所,B,54925.39503152709,2025-07-13,0,22.916830164110554,120.25648715539639
C1355,雄遠建設事業有限公司,花東,L111,診所,C,10568.817701701382,2024-05-16,0,23.730826010656088,121.06585429685673
C1356,塑台石化資訊有限公司,台中,L116,藥局,C,22899.13970922784,2025-09-10,1,24.22630238157202,120.72606054570677
C1357,鐵台資訊有限公司,台北,L106,藥局,B,32724.758711396244,2024-08-30,0,25.047487129576147,121.65184875588025
C1358,台灣生資堂資訊有限公司,桃園,L104,藥局,A,171888.6929018073,2023-07-28,1,24.9221709747187,121.31069147912923
C1359,秀威影城,台北,L106,藥局,B,43043.912840851764,2026-01-29,0,25.097543378049654,121.5868053774185
C1360,王鼎餐飲集團股份有限公司,新北,L108,診所,A,140145.09602461575,2026-05-28,0,24.921763797523983,121.40757265462504
C1361,共公電視股份有限公司,台中,L104,藥局,B,73964.18635054602,2023-09-06,0,24.16881584624912,120.70187502747075
C1362,榮長航空,新北,L108,藥妝通路,C,21381.286823481874,2023-10-14,0,25.00765800100545,121.48707271158517
C1363,達友光電,花東,L111,診所,A,195817.0540468879,2024-02-05,0,23.75982856648394,121.04215402246116
C1364,心安食品服務（斯摩漢堡）,新北,L108,藥局,B,69870.8345429633,2026-03-20,1,24.94153671242792,121.45260753098522
C1365,碩華電腦股份有限公司,高雄,L112,藥妝通路,B,42008.734948488585,2025-03-02,0,22.649095784754852,120.29705525967017
C1366,台灣軟微,新北,L108,醫院,B,73950.80707879568,2025-06-21,0,25.140172705677248,121.46750700784668
C1367,碩華電腦股份有限公司,花東,L105,藥局,B,41294.0104458618,2023-04-21,1,23.778639394496814,121.25245943604133
C1368,邦富人壽保險,桃園,L105,醫院,C,13715.00085434145,2025-09-10,0,25.138668332166986,121.21762859886691
C1369,湖劍山世界股份有限公司,台南,L107,診所,A,152032.79376692983,2023-06-16,0,22.953770281937466,120.1922335948651
C1370,雄遠建設事業有限公司,台中,L103,診所,C,18054.728032954758,2026-03-07,0,24.131767571522246,120.69329643772485
C1371,古太可口可樂,高雄,L113,藥局,C,19595.94351209629,2023-01-22,1,22.665148009848764,120.34501237182178
C1372,中台信託商業銀行有限公司,高雄,L115,藥局,C,12489.91126317316,2023-03-10,1,22.546536320329302,120.2080496353001
C1373,發聯科技資訊有限公司,台中,L110,藥局,C,15741.370089007556,2025-10-05,1,24.150799102866838,120.7593719184741
C1374,光新三越百貨有限公司,花東,L111,診所,B,72107.28004958754,2026-01-24,0,23.69805845854059,121.14529315251247
C1375,中台信託商業銀行股份有限公司,高雄,L112,診所,A,141383.7363965177,2024-08-02,0,22.635512399241364,120.33067300052117
C1376,AYHOO!摩奇,台北,L117,診所,C,8471.18837733303,2026-03-10,1,25.037780364356056,121.52740474786359
C1377,榮長航空股份有限公司,新北,L108,藥局,C,20991.950399371708,2023-04-18,0,25.09791020307572,121.50590087321365
C1378,台灣地土銀行,台南,L107,藥妝通路,A,180333.89415102254,2024-05-08,1,22.926093875926902,120.22397155563311
C1379,天中電視股份有限公司,高雄,L115,藥局,B,26281.00830025813,2024-03-15,0,22.61060477389257,120.32962702133422
C1380,華聯電子股份有限公司,桃園,L111,診所,A,104795.57912628642,2026-05-04,0,25.01045126092353,121.3037721965489
C1381,輝燁企業資訊有限公司,桃園,L111,藥局,C,4355.091340111977,2024-09-20,0,25.00842040244905,121.25685488058498
C1382,一統星巴克,花東,L105,藥局,C,3683.8519601766684,2023-07-27,0,23.66935517159802,121.04915043057612
C1383,全味食品工業股份有限公司,台南,L107,藥局,B,47755.827874211136,2025-04-10,0,23.077660815833212,120.21007825713261
C1384,榮長海運股份有限公司,花東,L111,診所,C,16378.836157627664,2022-08-21,0,23.621488688929947,121.16822189613764
C1385,愛味之資訊有限公司,高雄,L113,診所,B,45170.87044114778,2024-01-15,0,22.654068460254862,120.35705274663881
C1386,台灣地土銀行股份有限公司,新北,L108,藥局,A,136395.84729492402,2025-01-24,1,24.96251413644337,121.49039401597847
C1387,一統企業股份有限公司,台北,L106,藥局,B,36202.91419940989,2025-12-12,1,25.013236507755238,121.56795735138472
C1388,天中電視股份有限公司,新北,L108,醫院,B,75302.95844044689,2024-08-04,1,25.05410473058394,121.36322418970042
C1389,台灣鐵高,花東,L105,藥妝通路,B,61482.3403654985,2024-05-10,1,23.540291198954193,121.09449432954423
C1390,一統企業有限公司,高雄,L101,診所,B,69566.0237666245,2024-04-30,0,22.6018690058718,120.25747952402565
C1391,遠西百貨資訊有限公司,桃園,L108,藥局,C,22039.500823686205,2024-11-23,0,24.973856779677106,121.28565061194544
C1392,華晶國際酒店股份有限公司,花東,L111,藥局,B,72676.31343276317,2022-10-12,0,23.783665949935358,121.16130851292101
C1393,明陽海運,台中,L110,診所,C,14223.658452550875,2026-04-12,0,24.152859943900314,120.53354937746738
C1394,台灣鐵高有限公司,高雄,L112,藥局,A,88764.95297141107,2024-01-09,0,22.632791586354333,120.189070669854
C1395,台灣五星電子股份有限公司,台南,L107,藥妝通路,B,77746.45112068433,2023-08-08,0,22.896754502937302,120.161446743777
C1396,松黑資訊有限公司,台北,L100,診所,B,32135.045879769805,2025-05-04,0,24.956277401933388,121.58950493515918
C1397,愛味之資訊有限公司,花東,L105,診所,C,7333.556157017725,2026-02-13,0,23.65246119701449,121.14776860041465
C1398,大八電視股份有限公司,台中,L110,藥局,A,132922.23486851223,2024-12-14,0,24.18534963380031,120.5776900880792
C1399,隆豐大飯店（北台君悅）股份有限公司,台中,L103,藥妝通路,C,10118.615619485337,2025-06-25,0,24.050606363828898,120.82037907153462
C1400,衣優庫（Nuiqlo）,花東,L111,診所,C,8301.497525788582,2024-04-18,0,23.56358447007644,121.12975347688868
C1401,麥當當資訊有限公司,桃園,L107,藥局,B,76137.25375742902,2024-03-11,0,24.99435082556529,121.35430145149009
C1402,橋子王生技股份有限公司,新北,L108,醫院,C,9927.326522105068,2022-11-11,1,25.08285103962712,121.48658920904465
C1403,台灣地土銀行資訊有限公司,台南,L107,藥局,C,17088.250218188634,2024-04-07,0,23.011563918602672,120.26918152754273
C1404,華福大飯店股份有限公司,高雄,L115,診所,C,5976.202427246179,2022-10-10,0,22.623328442038677,120.27693615370373
C1405,旗花（台灣銀）行股份有限公司,桃園,L104,診所,C,15037.657960770217,2024-08-26,1,25.07401526405711,121.33201942832967
C1406,丹味企業,桃園,L117,診所,C,6554.115981926262,2024-02-09,0,25.006764160185234,121.31507573485361
C1407,遊戲葡萄數位科技股份有限公司,高雄,L114,藥妝通路,B,60591.53334404615,2025-09-24,0,22.611961617697133,120.27994819348673
C1408,瑞輝大藥廠股份有限公司,台中,L110,診所,B,40081.13212613699,2025-03-14,0,24.08565333162822,120.65530466974364
C1409,雄豹旅遊有限公司,台北,L109,醫院,B,67064.71215957121,2025-09-07,0,25.086713104133572,121.58179927539221
C1410,天中電視資訊有限公司,新北,L108,藥局,C,15313.902607109227,2025-03-19,1,25.032287534651513,121.50401722006625
C1411,王鼎餐飲集團有限公司,台南,L102,藥妝通路,C,19957.826200312637,2024-06-12,1,23.0214087766763,120.14560400894366
C1412,發聯科技資訊有限公司,高雄,L112,診所,B,68901.65130844552,2024-11-25,1,22.599601467824744,120.3366354597047
C1413,隆豐大飯店（北台君悅）有限公司,花東,L111,藥局,C,12403.442198667082,2024-05-29,0,23.688729897158566,121.14251871795942
C1414,律理法律資訊有限公司,台中,L103,藥局,C,3736.6385179362105,2024-11-28,0,24.141747295886436,120.69754619231789
C1415,台北邦富商業銀行有限公司,高雄,L101,診所,B,54580.67194489094,2024-07-20,0,22.621394955480536,120.31609635362267
C1416,達宏國際電子資訊有限公司,台南,L102,藥局,B,40412.65598384258,2024-11-09,0,22.866783193063792,120.21382436064448
C1417,丹味企業,台北,L117,藥局,B,63876.15456153156,2025-04-04,1,25.002401369419946,121.63186064036903
C1418,Goagle資訊有限公司,桃園,L110,藥局,C,18387.321627090874,2024-07-05,1,25.038878617030356,121.43759232137259
C1419,華中航空股份有限公司,花東,L111,醫院,B,64802.30851160817,2023-02-15,0,23.684620299683687,121.17829643921282
